name,province,city,area,address,telephone,uid,street_id,detail,detail_info,location,detail_url,tag,type,isin_region,手机号识别,bd09_lng,bd09_lat,wgs84_location,wgs84_lng,wgs84_lat,行业大类,行业子类
欧立培训学校,浙江省,杭州市,西湖区,浙江省杭州市西湖区屏基山路41号金屏大厦3楼,(0571)85335259,20e9f0935ca896ae4054d701,None,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=20e9f0935ca896ae4054d701&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.240973, 'lng': 120.061398}",http://api.map.baidu.com/place/detail?uid=20e9f0935ca896ae4054d701&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.061398,30.240973,"120.05001785874856,30.237636682997213",120.05001785874856,30.237636682997213,教育培训,培训机构
杭州贝汉姆文创中心,浙江省,杭州市,西湖区,西湖区留下街道屏基山路41号金屏大厦二楼205室,None,6c189859486657d1990050ec,None,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6c189859486657d1990050ec&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.240665, 'lng': 120.061566}",http://api.map.baidu.com/place/detail?uid=6c189859486657d1990050ec&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.061566,30.240665,"120.05018576465517,30.23732928734516",120.05018576465517,30.23732928734516,教育培训,培训机构
彬果儿童成长中心,浙江省,杭州市,西湖区,浙江省杭州市西湖区南天巷22号,None,eb62e36a783255796140a9a9,eb62e36a783255796140a9a9,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=eb62e36a783255796140a9a9&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.295701, 'lng': 120.111302}",http://api.map.baidu.com/place/detail?uid=eb62e36a783255796140a9a9&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.111302,30.295701,"120.1000501991556,30.291715667309234",120.1000501991556,30.291715667309234,教育培训,培训机构
中国音乐家协会音乐考级杭州考点,浙江省,杭州市,西湖区,杭州市西湖区紫名巷紫桂花园,None,ceffcd03db5706bf364aae70,ceffcd03db5706bf364aae70,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=ceffcd03db5706bf364aae70&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.290277, 'lng': 120.110094}",http://api.map.baidu.com/place/detail?uid=ceffcd03db5706bf364aae70&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.110094,30.290277,"120.09883273668204,30.286307629207354",120.09883273668204,30.286307629207354,教育培训,培训机构
壹心理心乐土咨询室(杭州店),浙江省,杭州市,西湖区,杭州市西湖区文一西路湖畔花园龙珠苑32幢A1层,(0571)86928873,987d18e3cd0947c2d7b74e6e,987d18e3cd0947c2d7b74e6e,1,"{'distance': 0, 'tag': '生活服务', 'type': 'life', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=987d18e3cd0947c2d7b74e6e&output=html&source=placeapi_v2', 'comment_num': '1', 'shop_hours': '', 'label': '心理咨询', 'children': []}","{'lat': 30.296319, 'lng': 120.108306}",http://api.map.baidu.com/place/detail?uid=987d18e3cd0947c2d7b74e6e&output=html&source=placeapi_v2,生活服务,life,False,0,120.108306,30.296319,"120.09704039012463,30.292376388716615",120.09704039012463,30.292376388716615,生活服务,行业缺失
斐乐社,浙江省,杭州市,西湖区,浙江省杭州市西湖区文二西路228号,None,bda87325ed955f6ec6effb80,bda87325ed955f6ec6effb80,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=bda87325ed955f6ec6effb80&output=html&source=placeapi_v2', 'overall_rating': '3.8', 'comment_num': '4', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.28824, 'lng': 120.111618}",http://api.map.baidu.com/place/detail?uid=bda87325ed955f6ec6effb80&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.111618,30.28824,"120.1003626727635,30.28424990972823",120.1003626727635,30.28424990972823,教育培训,培训机构
静堂书画工作室,浙江省,杭州市,西湖区,浙江省杭州市西湖区文一西路172号,None,80924ed13ff904b0774ff192,80924ed13ff904b0774ff192,1,"{'distance': 4043, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=80924ed13ff904b0774ff192&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'comment_num': '1', 'shop_hours': '09:30-20:00', 'label': '艺术培训', 'children': []}","{'lat': 30.293193, 'lng': 120.109232}",http://api.map.baidu.com/place/detail?uid=80924ed13ff904b0774ff192&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.109232,30.293193,"120.0979685360433,30.28923623562831",120.0979685360433,30.28923623562831,教育培训,培训机构
杭州黑白坊棋院,浙江省,杭州市,西湖区,浙江省杭州市西湖区文一西路176号湖畔花园北区4楼,(0571)85358582,948276c0f81c70d609a8d4d2,948276c0f81c70d609a8d4d2,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=948276c0f81c70d609a8d4d2&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '教育培训', 'children': []}","{'lat': 30.29692, 'lng': 120.107313}",http://api.map.baidu.com/place/detail?uid=948276c0f81c70d609a8d4d2&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.107313,30.29692,"120.09604293572846,30.292992867877746",120.09604293572846,30.292992867877746,教育培训,培训机构
小麦助教公司,浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路598号同人广场4楼,"(0571)87007093,17376588221",2e47cdc5d90d957f734b87c4,2e47cdc5d90d957f734b87c4,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2e47cdc5d90d957f734b87c4&output=html&source=placeapi_v2', 'overall_rating': '2.3', 'comment_num': '3', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.305617, 'lng': 120.106036}",http://api.map.baidu.com/place/detail?uid=2e47cdc5d90d957f734b87c4&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.106036,30.305617,"120.09476722487977,30.301711672645066",120.09476722487977,30.301711672645066,教育培训,培训机构
阳光灿烂国际少儿美术教育基地,浙江省,杭州市,西湖区,浙江省杭州市西湖区文一西路170-1号湖畔大厦1楼,(0571)88699688,66c7dd43411382a20ab93afe,66c7dd43411382a20ab93afe,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=66c7dd43411382a20ab93afe&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'comment_num': '4', 'shop_hours': '', 'label': '美术培训', 'children': []}","{'lat': 30.293186, 'lng': 120.109285}",http://api.map.baidu.com/place/detail?uid=66c7dd43411382a20ab93afe&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.109285,30.293186,"120.09802178736403,30.289228460429065",120.09802178736403,30.289228460429065,教育培训,培训机构
精锐教育(文三西路学习中心),浙江省,杭州市,西湖区,浙江省杭州市西湖区文三西路31号,4008036551,39aecab5205909c4ca2915f1,39aecab5205909c4ca2915f1,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=39aecab5205909c4ca2915f1&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '3', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.28228, 'lng': 120.117753}",http://api.map.baidu.com/place/detail?uid=39aecab5205909c4ca2915f1&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.117753,30.28228,"120.10652054463534,30.278225563310116",120.10652054463534,30.278225563310116,教育培训,培训机构
ID酷街舞城西分校(西城广场分校),浙江省,杭州市,西湖区,浙江省杭州市西湖区文二西路489号西湖大厦3楼,(0571)87396269,610852113625f4b8c41b75bf,610852113625f4b8c41b75bf,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=610852113625f4b8c41b75bf&output=html&source=placeapi_v2', 'price': '400.0', 'overall_rating': '4.5', 'comment_num': '6', 'shop_hours': '', 'label': '舞蹈培训', 'children': []}","{'lat': 30.287352, 'lng': 120.105809}",http://api.map.baidu.com/place/detail?uid=610852113625f4b8c41b75bf&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.105809,30.287352,"120.09452490048722,30.28344846326027",120.09452490048722,30.28344846326027,教育培训,培训机构
宝贝星计划少儿语言艺术培训拍摄基地(丰潭路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区文新街道丰潭路26-8号,(0571)87209576,6f655a2ffc1f08ba2806cea9,6f655a2ffc1f08ba2806cea9,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6f655a2ffc1f08ba2806cea9&output=html&source=placeapi_v2', 'overall_rating': '3.6', 'comment_num': '3', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.282005, 'lng': 120.117762}",http://api.map.baidu.com/place/detail?uid=6f655a2ffc1f08ba2806cea9&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.117762,30.282005,"120.10652951132225,30.277950497860665",120.10652951132225,30.277950497860665,教育培训,培训机构
七田阳光儿童成长中心,浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路83号浙商财富中心4号楼107室,"(0571)89937079,(0571)89938009",2ec29d9c0b93403eb21e36ea,2ec29d9c0b93403eb21e36ea,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2ec29d9c0b93403eb21e36ea&output=html&source=placeapi_v2', 'overall_rating': '3.9', 'comment_num': '1', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.275927, 'lng': 120.107311}",http://api.map.baidu.com/place/detail?uid=2ec29d9c0b93403eb21e36ea&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.107311,30.275927,"120.09603215415098,30.271999372304762",120.09603215415098,30.271999372304762,教育培训,培训机构
柿成自习室,浙江省,杭州市,西湖区,浙江省杭州市西湖区小和山UN公社15幢103室,None,150c7d047266b3f2a2a9347d,None,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=150c7d047266b3f2a2a9347d&output=html&source=placeapi_v2', 'overall_rating': '4.6', 'comment_num': '4', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.234152, 'lng': 120.058675}",http://api.map.baidu.com/place/detail?uid=150c7d047266b3f2a2a9347d&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.058675,30.234152,"120.04730961848819,30.23080593249305",120.04730961848819,30.23080593249305,教育培训,培训机构
技能培训中心,浙江省,杭州市,西湖区,浙江杭州市西湖区留下镇横埠街2号西溪医院2号楼,None,aae8b50301903412d2f49e90,None,1,"{'distance': 2988, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=aae8b50301903412d2f49e90&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.242043, 'lng': 120.051701}",http://api.map.baidu.com/place/detail?uid=aae8b50301903412d2f49e90&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.051701,30.242043,"120.04035678706721,30.23863624932077",120.04035678706721,30.23863624932077,教育培训,培训机构
香柏林艺术中心,浙江省,杭州市,西湖区,荆山岭路2号汇峰国际商务中心1号楼302室,"17280131319,18606530219",5df45429e8421ad73686f4a8,None,1,"{'distance': 2337, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5df45429e8421ad73686f4a8&output=html&source=placeapi_v2', 'shop_hours': '10:00-22:00', 'label': '艺术培训', 'children': []}","{'lat': 30.245547, 'lng': 120.057573}",http://api.map.baidu.com/place/detail?uid=5df45429e8421ad73686f4a8&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.057573,30.245547,"120.04619961002317,30.24219081937586",120.04619961002317,30.24219081937586,教育培训,培训机构
智晗教育,浙江省,杭州市,西湖区,中天MCC2号楼1610室,None,e29304767f28452441d63ee6,None,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e29304767f28452441d63ee6&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.298003, 'lng': 120.123611}",http://api.map.baidu.com/place/detail?uid=e29304767f28452441d63ee6&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.123611,30.298003,"120.11240562303261,30.293920437572833",120.11240562303261,30.293920437572833,教育培训,培训机构
杭州市陈经纶体育学校,浙江省,杭州市,西湖区,浙江省杭州市西湖区曙光路126号,(0571)87972354,8eb48fa1e75c03a7f32d8301,8eb48fa1e75c03a7f32d8301,1,"{'distance': 560, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=8eb48fa1e75c03a7f32d8301&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'comment_num': '4', 'shop_hours': '', 'label': '体育培训', 'children': []}","{'lat': 30.272602, 'lng': 120.144179}",http://api.map.baidu.com/place/detail?uid=8eb48fa1e75c03a7f32d8301&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.144179,30.272602,"120.13297350473778,30.268681764938137",120.13297350473778,30.268681764938137,教育培训,培训机构
西子游泳培训(黄龙店),浙江省,杭州市,西湖区,曙光路126号,None,354317bb4f01420043afe6f7,354317bb4f01420043afe6f7,1,"{'distance': 4072, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=354317bb4f01420043afe6f7&output=html&source=placeapi_v2', 'overall_rating': '4.0', 'shop_hours': '10:00-22:00', 'label': '游泳培训', 'children': []}","{'lat': 30.271209, 'lng': 120.144783}",http://api.map.baidu.com/place/detail?uid=354317bb4f01420043afe6f7&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.144783,30.271209,"120.13357710994134,30.267299047442553",120.13357710994134,30.267299047442553,教育培训,培训机构
杭州市西湖区品书堂培训学校,浙江省,杭州市,西湖区,浙江省杭州市西湖区文二路210号高新大厦北楼3楼,(0571)87601111,495f9d688fbcae0a744ff158,495f9d688fbcae0a744ff158,1,"{'distance': 683487, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=495f9d688fbcae0a744ff158&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.289805, 'lng': 120.140442}",http://api.map.baidu.com/place/detail?uid=495f9d688fbcae0a744ff158&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.140442,30.289805,"120.1292436016907,30.285827244095884",120.1292436016907,30.285827244095884,教育培训,培训机构
卓学堂(文二服务中心),浙江省,杭州市,西湖区,浙江省杭州市西湖区莫干山路493号名都苑5号楼3楼,(0571)86076907,265b43c552c47080ad31e5f0,265b43c552c47080ad31e5f0,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=265b43c552c47080ad31e5f0&output=html&source=placeapi_v2', 'price': '0.0', 'overall_rating': '5', 'comment_num': '4', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.291962, 'lng': 120.149754}",http://api.map.baidu.com/place/detail?uid=265b43c552c47080ad31e5f0&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.149754,30.291962,"120.1385441066015,30.28814176969191",120.1385441066015,30.28814176969191,教育培训,培训机构
思训家演讲口才培训(杭州西湖校区),浙江省,杭州市,西湖区,浙江省杭州市西湖区文二路华星发展大厦A座609号,None,81ca1a7544e298ed0bf5ebe4,81ca1a7544e298ed0bf5ebe4,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=81ca1a7544e298ed0bf5ebe4&output=html&source=placeapi_v2', 'comment_num': '2', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.289122, 'lng': 120.131053}",http://api.map.baidu.com/place/detail?uid=81ca1a7544e298ed0bf5ebe4&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.131053,30.289122,"120.11985391562932,30.285051421836165",120.11985391562932,30.285051421836165,教育培训,培训机构
艺竹元培训(文鼎苑校区),浙江省,杭州市,西湖区,浙江省杭州市西湖区余杭塘路810号,None,e377b8a46bc626ce8bf15d55,e377b8a46bc626ce8bf15d55,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=e377b8a46bc626ce8bf15d55&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '0', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.301326, 'lng': 120.101868}",http://api.map.baidu.com/place/detail?uid=e377b8a46bc626ce8bf15d55&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.101868,30.301326,"120.09057347283891,30.297492792133742",120.09057347283891,30.297492792133742,教育培训,培训机构
话画美术(文鼎校区),浙江省,杭州市,西湖区,浙江省杭州市西湖区古墩路635号冠苑14号,(0571)86550558,992afc52ac9e44f35d17c3e7,992afc52ac9e44f35d17c3e7,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=992afc52ac9e44f35d17c3e7&output=html&source=placeapi_v2', 'overall_rating': '0', 'comment_num': '1', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.30341, 'lng': 120.102905}",http://api.map.baidu.com/place/detail?uid=992afc52ac9e44f35d17c3e7&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.102905,30.30341,"120.09161786365134,30.299558334152188",120.09161786365134,30.299558334152188,教育培训,培训机构
普音艺术中心,浙江省,杭州市,西湖区,浙江省杭州市西湖区文冠巷冠苑16号16号,(0571)88790079,44562bc35835ea3eabf0cdfb,44562bc35835ea3eabf0cdfb,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=44562bc35835ea3eabf0cdfb&output=html&source=placeapi_v2', 'overall_rating': '4.5', 'comment_num': '3', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.303438, 'lng': 120.102764}",http://api.map.baidu.com/place/detail?uid=44562bc35835ea3eabf0cdfb&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.102764,30.303438,"120.09147614487036,30.299588864792966",120.09147614487036,30.299588864792966,教育培训,培训机构
浙江省科技宣传教育中心,浙江省,杭州市,西湖区,浙江杭州市西湖区天目山路97号12楼1209室,"(0571)87053752,(0571)87055088",5d91a978693a2b72ab0dd8ea,5d91a978693a2b72ab0dd8ea,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5d91a978693a2b72ab0dd8ea&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.277547, 'lng': 120.150452}",http://api.map.baidu.com/place/detail?uid=5d91a978693a2b72ab0dd8ea&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.150452,30.277547,"120.13923567999983,30.273740140800506",120.13923567999983,30.273740140800506,教育培训,培训机构
杭州高新软件人才培训中心,浙江省,杭州市,西湖区,浙江杭州市西湖区文三路199号3楼,None,b4dda13dd9133464c7effb47,b4dda13dd9133464c7effb47,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=b4dda13dd9133464c7effb47&output=html&source=placeapi_v2', 'price': '0.0', 'overall_rating': '0.0', 'comment_num': '1', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.282665, 'lng': 120.144609}",http://api.map.baidu.com/place/detail?uid=b4dda13dd9133464c7effb47&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.144609,30.282665,"120.1334029633041,30.278751182002395",120.1334029633041,30.278751182002395,教育培训,培训机构
大匠艺术中心(文一路店),浙江省,杭州市,西湖区,浙江省杭州市西湖区文一路296号汇和城4楼,"(0571)83733576,15394280436",54a33f0ecff2aa25c4f0257f,54a33f0ecff2aa25c4f0257f,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=54a33f0ecff2aa25c4f0257f&output=html&source=placeapi_v2', 'comment_num': '1', 'shop_hours': '', 'label': '艺术培训', 'children': []}","{'lat': 30.294871, 'lng': 120.130043}",http://api.map.baidu.com/place/detail?uid=54a33f0ecff2aa25c4f0257f&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.130043,30.294871,"120.11884672741182,30.29079587113666",120.11884672741182,30.29079587113666,教育培训,培训机构
杭州新语荟语言培训,浙江省,杭州市,西湖区,浙江省杭州市西湖区西溪路113-125号,None,2ffd75adcabf70ba17948ecd,2ffd75adcabf70ba17948ecd,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=2ffd75adcabf70ba17948ecd&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '语言培训', 'children': []}","{'lat': 30.276085, 'lng': 120.146318}",http://api.map.baidu.com/place/detail?uid=2ffd75adcabf70ba17948ecd&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.146318,30.276085,"120.13510885021148,30.272201014276444",120.13510885021148,30.272201014276444,教育培训,培训机构
华图培训,浙江省,杭州市,西湖区,教工路88号立元大厦12楼,None,d9e4209d49d606f02a02e13e,d9e4209d49d606f02a02e13e,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=d9e4209d49d606f02a02e13e&output=html&source=placeapi_v2', 'overall_rating': '4.7', 'comment_num': '3', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.282815, 'lng': 120.142785}",http://api.map.baidu.com/place/detail?uid=d9e4209d49d606f02a02e13e&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.142785,30.282815,"120.13158128002814,30.278871642045345",120.13158128002814,30.278871642045345,教育培训,培训机构
纬度王丹舞蹈培训,浙江省,杭州市,西湖区,杭州市西湖区文一路227号耀江文萃苑会馆3层302号,None,f696f3c27da0bef21b11d51c,f696f3c27da0bef21b11d51c,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=f696f3c27da0bef21b11d51c&output=html&source=placeapi_v2', 'overall_rating': '0.0', 'comment_num': '0', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.29362, 'lng': 120.137868}",http://api.map.baidu.com/place/detail?uid=f696f3c27da0bef21b11d51c&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.137868,30.29362,"120.12667363517099,30.289609385388488",120.12667363517099,30.289609385388488,教育培训,培训机构
杭州菁雅编程培训有限公司,浙江省,杭州市,西湖区,浙江省杭州市西湖区文二西路1号,None,6a56b402a4b9975c2db9089f,None,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=6a56b402a4b9975c2db9089f&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.288089, 'lng': 120.124602}",http://api.map.baidu.com/place/detail?uid=6a56b402a4b9975c2db9089f&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.124602,30.288089,"120.1133920246969,30.284003976831407",120.1133920246969,30.284003976831407,教育培训,培训机构
爱生培训学校,浙江省,杭州市,西湖区,浙江省杭州市西湖区元茂大厦411室,"(0571)88966911,18969086111",9313ff33911ffd9e3de23118,9313ff33911ffd9e3de23118,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=9313ff33911ffd9e3de23118&output=html&source=placeapi_v2', 'overall_rating': '3.7', 'comment_num': '3', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.28818, 'lng': 120.124677}",http://api.map.baidu.com/place/detail?uid=9313ff33911ffd9e3de23118&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.124677,30.28818,"120.1134672419961,30.28409490468256",120.1134672419961,30.28409490468256,教育培训,培训机构
勤为径培训机构,浙江省,杭州市,西湖区,浙江省杭州市西湖区文三路252号伟星大厦4楼,None,c66bacc9881f44922902e1d8,c66bacc9881f44922902e1d8,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=c66bacc9881f44922902e1d8&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.283728, 'lng': 120.141939}",http://api.map.baidu.com/place/detail?uid=c66bacc9881f44922902e1d8&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.141939,30.283728,"120.13073645747515,30.279771687756917",120.13073645747515,30.279771687756917,教育培训,培训机构
杭州市蓝米职业技能培训学校,浙江省,杭州市,西湖区,浙江省杭州市西湖区古翠路80号浙江科技产业大厦9层901室,None,5a0e077a9ae6a1253be4a6f0,5a0e077a9ae6a1253be4a6f0,1,"{'distance': 0, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=5a0e077a9ae6a1253be4a6f0&output=html&source=placeapi_v2', 'price': '0.0', 'overall_rating': '0.0', 'comment_num': '1', 'shop_hours': '', 'label': '职业培训', 'children': []}","{'lat': 30.286704, 'lng': 120.128247}",http://api.map.baidu.com/place/detail?uid=5a0e077a9ae6a1253be4a6f0&output=html&source=placeapi_v2,教育培训;培训机构,education,True,0,120.128247,30.286704,"120.11704324826778,30.282621843037635",120.11704324826778,30.282621843037635,教育培训,培训机构
九洲美育,浙江省,杭州市,西湖区,浙江省杭州市西湖区美院北路13号,None,7370f7d7efd440f4b35c6abe,None,1,"{'distance': 1551, 'tag': '教育培训;培训机构', 'type': 'education', 'detail_url': 'http://api.map.baidu.com/place/detail?uid=7370f7d7efd440f4b35c6abe&output=html&source=placeapi_v2', 'shop_hours': '', 'label': '培训机构', 'children': []}","{'lat': 30.164842, 'lng': 120.085196}",http://api.map.baidu.com/place/detail?uid=7370f7d7efd440f4b35c6abe&output=html&source=placeapi_v2,教育培训;培训机构,education,False,0,120.085196,30.164842,"120.07381973281034,30.16132418031341",120.07381973281034,30.16132418031341,教育培训,培训机构
